"date","region","avg_value"
"1996-08-31","San Antonio, TX","106262"
"1996-09-30","San Antonio, TX","106389"
"1996-10-31","San Antonio, TX","106498"
"1996-11-30","San Antonio, TX","106636"
"1996-12-31","San Antonio, TX","106753"
"1997-01-31","San Antonio, TX","106628"
"1997-02-28","San Antonio, TX","106495"
"1997-03-31","San Antonio, TX","106407"
"1997-04-30","San Antonio, TX","106542"
"1997-05-31","San Antonio, TX","106636"
"1997-06-30","San Antonio, TX","106676"
"1997-07-31","San Antonio, TX","106660"
"1997-08-31","San Antonio, TX","106696"
"1997-09-30","San Antonio, TX","106736"
"1997-10-31","San Antonio, TX","106852"
"1997-11-30","San Antonio, TX","106909"
"1997-12-31","San Antonio, TX","106995"
"1998-01-31","San Antonio, TX","107559"
"1998-02-28","San Antonio, TX","108132"
"1998-03-31","San Antonio, TX","108681"
"1998-04-30","San Antonio, TX","108684"
"1998-05-31","San Antonio, TX","108864"
"1998-06-30","San Antonio, TX","109086"
"1998-07-31","San Antonio, TX","109421"
"1998-08-31","San Antonio, TX","109533"
"1998-09-30","San Antonio, TX","109617"
"1998-10-31","San Antonio, TX","109674"
"1998-11-30","San Antonio, TX","109798"
"1998-12-31","San Antonio, TX","109973"
"1999-01-31","San Antonio, TX","109976"
"1999-02-28","San Antonio, TX","110137"
"1999-03-31","San Antonio, TX","110377"
"1999-04-30","San Antonio, TX","110945"
"1999-05-31","San Antonio, TX","111699"
"1999-06-30","San Antonio, TX","112396"
"1999-07-31","San Antonio, TX","113022"
"1999-08-31","San Antonio, TX","113371"
"1999-09-30","San Antonio, TX","113743"
"1999-10-31","San Antonio, TX","114098"
"1999-11-30","San Antonio, TX","114506"
"1999-12-31","San Antonio, TX","114906"
"2000-01-31","San Antonio, TX","115193"
"2000-02-29","San Antonio, TX","115386"
"2000-03-31","San Antonio, TX","115461"
"2000-04-30","San Antonio, TX","115518"
"2000-05-31","San Antonio, TX","114796"
"2000-06-30","San Antonio, TX","114057"
"2000-07-31","San Antonio, TX","113296"
"2000-08-31","San Antonio, TX","113262"
"2000-09-30","San Antonio, TX","113241"
"2000-10-31","San Antonio, TX","113212"
"2000-11-30","San Antonio, TX","113124"
"2000-12-31","San Antonio, TX","113013"
"2001-01-31","San Antonio, TX","112895"
"2001-02-28","San Antonio, TX","112686"
"2001-03-31","San Antonio, TX","112422"
"2001-04-30","San Antonio, TX","112084"
"2001-05-31","San Antonio, TX","112081"
"2001-06-30","San Antonio, TX","112133"
"2001-07-31","San Antonio, TX","112260"
"2001-08-31","San Antonio, TX","112154"
"2001-09-30","San Antonio, TX","111995"
"2001-10-31","San Antonio, TX","111892"
"2001-11-30","San Antonio, TX","111752"
"2001-12-31","San Antonio, TX","111708"
"2002-01-31","San Antonio, TX","111687"
"2002-02-28","San Antonio, TX","111811"
"2002-03-31","San Antonio, TX","112107"
"2002-04-30","San Antonio, TX","112479"
"2002-05-31","San Antonio, TX","112921"
"2002-06-30","San Antonio, TX","113281"
"2002-07-31","San Antonio, TX","113641"
"2002-08-31","San Antonio, TX","114015"
"2002-09-30","San Antonio, TX","114391"
"2002-10-31","San Antonio, TX","114847"
"2002-11-30","San Antonio, TX","115468"
"2002-12-31","San Antonio, TX","115983"
"2003-01-31","San Antonio, TX","116164"
"2003-02-28","San Antonio, TX","115932"
"2003-03-31","San Antonio, TX","115793"
"2003-04-30","San Antonio, TX","115786"
"2003-05-31","San Antonio, TX","116106"
"2003-06-30","San Antonio, TX","116460"
"2003-07-31","San Antonio, TX","116927"
"2003-08-31","San Antonio, TX","117418"
"2003-09-30","San Antonio, TX","117778"
"2003-10-31","San Antonio, TX","118110"
"2003-11-30","San Antonio, TX","118167"
"2003-12-31","San Antonio, TX","118552"
"2004-01-31","San Antonio, TX","119591"
"2004-02-29","San Antonio, TX","121239"
"2004-03-31","San Antonio, TX","122617"
"2004-04-30","San Antonio, TX","123890"
"2004-05-31","San Antonio, TX","124697"
"2004-06-30","San Antonio, TX","125704"
"2004-07-31","San Antonio, TX","126484"
"2004-08-31","San Antonio, TX","127124"
"2004-09-30","San Antonio, TX","128072"
"2004-10-31","San Antonio, TX","128714"
"2004-11-30","San Antonio, TX","129725"
"2004-12-31","San Antonio, TX","130276"
"2005-01-31","San Antonio, TX","130769"
"2005-02-28","San Antonio, TX","131098"
"2005-03-31","San Antonio, TX","131588"
"2005-04-30","San Antonio, TX","132091"
"2005-05-31","San Antonio, TX","132542"
"2005-06-30","San Antonio, TX","132768"
"2005-07-31","San Antonio, TX","132949"
"2005-08-31","San Antonio, TX","133266"
"2005-09-30","San Antonio, TX","133545"
"2005-10-31","San Antonio, TX","134149"
"2005-11-30","San Antonio, TX","134488"
"2005-12-31","San Antonio, TX","134937"
"2006-01-31","San Antonio, TX","135340"
"2006-02-28","San Antonio, TX","135972"
"2006-03-31","San Antonio, TX","136705"
"2006-04-30","San Antonio, TX","137317"
"2006-05-31","San Antonio, TX","137938"
"2006-06-30","San Antonio, TX","138678"
"2006-07-31","San Antonio, TX","139602"
"2006-08-31","San Antonio, TX","140538"
"2006-09-30","San Antonio, TX","141481"
"2006-10-31","San Antonio, TX","142362"
"2006-11-30","San Antonio, TX","143349"
"2006-12-31","San Antonio, TX","144406"
"2007-01-31","San Antonio, TX","145376"
"2007-02-28","San Antonio, TX","145924"
"2007-03-31","San Antonio, TX","146212"
"2007-04-30","San Antonio, TX","146509"
"2007-05-31","San Antonio, TX","147281"
"2007-06-30","San Antonio, TX","148176"
"2007-07-31","San Antonio, TX","149123"
"2007-08-31","San Antonio, TX","150017"
"2007-09-30","San Antonio, TX","150700"
"2007-10-31","San Antonio, TX","151272"
"2007-11-30","San Antonio, TX","151572"
"2007-12-31","San Antonio, TX","151912"
"2008-01-31","San Antonio, TX","151804"
"2008-02-29","San Antonio, TX","151719"
"2008-03-31","San Antonio, TX","151516"
"2008-04-30","San Antonio, TX","151601"
"2008-05-31","San Antonio, TX","151428"
"2008-06-30","San Antonio, TX","151158"
"2008-07-31","San Antonio, TX","150723"
"2008-08-31","San Antonio, TX","150168"
"2008-09-30","San Antonio, TX","149566"
"2008-10-31","San Antonio, TX","149003"
"2008-11-30","San Antonio, TX","148598"
"2008-12-31","San Antonio, TX","148125"
"2009-01-31","San Antonio, TX","147729"
"2009-02-28","San Antonio, TX","147290"
"2009-03-31","San Antonio, TX","146991"
"2009-04-30","San Antonio, TX","146597"
"2009-05-31","San Antonio, TX","146140"
"2009-06-30","San Antonio, TX","145664"
"2009-07-31","San Antonio, TX","145165"
"2009-08-31","San Antonio, TX","144535"
"2009-09-30","San Antonio, TX","144130"
"2009-10-31","San Antonio, TX","143971"
"2009-11-30","San Antonio, TX","144194"
"2009-12-31","San Antonio, TX","144303"
"2010-01-31","San Antonio, TX","144437"
"2010-02-28","San Antonio, TX","144568"
"2010-03-31","San Antonio, TX","144625"
"2010-04-30","San Antonio, TX","144690"
"2010-05-31","San Antonio, TX","144772"
"2010-06-30","San Antonio, TX","144818"
"2010-07-31","San Antonio, TX","144784"
"2010-08-31","San Antonio, TX","144891"
"2010-09-30","San Antonio, TX","144800"
"2010-10-31","San Antonio, TX","144357"
"2010-11-30","San Antonio, TX","143350"
"2010-12-31","San Antonio, TX","142599"
"2011-01-31","San Antonio, TX","142045"
"2011-02-28","San Antonio, TX","141505"
"2011-03-31","San Antonio, TX","141037"
"2011-04-30","San Antonio, TX","140396"
"2011-05-31","San Antonio, TX","139867"
"2011-06-30","San Antonio, TX","139129"
"2011-07-31","San Antonio, TX","138783"
"2011-08-31","San Antonio, TX","138528"
"2011-09-30","San Antonio, TX","138593"
"2011-10-31","San Antonio, TX","138577"
"2011-11-30","San Antonio, TX","138748"
"2011-12-31","San Antonio, TX","138614"
"2012-01-31","San Antonio, TX","138454"
"2012-02-29","San Antonio, TX","138530"
"2012-03-31","San Antonio, TX","138982"
"2012-04-30","San Antonio, TX","139646"
"2012-05-31","San Antonio, TX","140195"
"2012-06-30","San Antonio, TX","140676"
"2012-07-31","San Antonio, TX","140834"
"2012-08-31","San Antonio, TX","140886"
"2012-09-30","San Antonio, TX","140700"
"2012-10-31","San Antonio, TX","140866"
"2012-11-30","San Antonio, TX","141331"
"2012-12-31","San Antonio, TX","142050"
"2013-01-31","San Antonio, TX","142861"
"2013-02-28","San Antonio, TX","143372"
"2013-03-31","San Antonio, TX","143671"
"2013-04-30","San Antonio, TX","143827"
"2013-05-31","San Antonio, TX","144035"
"2013-06-30","San Antonio, TX","144687"
"2013-07-31","San Antonio, TX","145514"
"2013-08-31","San Antonio, TX","146675"
"2013-09-30","San Antonio, TX","147836"
"2013-10-31","San Antonio, TX","148836"
"2013-11-30","San Antonio, TX","149408"
"2013-12-31","San Antonio, TX","149867"
"2014-01-31","San Antonio, TX","150421"
"2014-02-28","San Antonio, TX","151186"
"2014-03-31","San Antonio, TX","151915"
"2014-04-30","San Antonio, TX","152618"
"2014-05-31","San Antonio, TX","153609"
"2014-06-30","San Antonio, TX","154374"
"2014-07-31","San Antonio, TX","155105"
"2014-08-31","San Antonio, TX","155318"
"2014-09-30","San Antonio, TX","155814"
"2014-10-31","San Antonio, TX","156455"
"2014-11-30","San Antonio, TX","157549"
"2014-12-31","San Antonio, TX","158554"
"2015-01-31","San Antonio, TX","159249"
"2015-02-28","San Antonio, TX","160211"
"2015-03-31","San Antonio, TX","161094"
"2015-04-30","San Antonio, TX","162082"
"2015-05-31","San Antonio, TX","162569"
"2015-06-30","San Antonio, TX","163393"
"2015-07-31","San Antonio, TX","164451"
"2015-08-31","San Antonio, TX","165881"
"2015-09-30","San Antonio, TX","166941"
"2015-10-31","San Antonio, TX","167962"
"2015-11-30","San Antonio, TX","168519"
"2015-12-31","San Antonio, TX","169345"
"2016-01-31","San Antonio, TX","170115"
"2016-02-29","San Antonio, TX","170555"
"2016-03-31","San Antonio, TX","171213"
"2016-04-30","San Antonio, TX","172257"
"2016-05-31","San Antonio, TX","173683"
"2016-06-30","San Antonio, TX","174676"
"2016-07-31","San Antonio, TX","175153"
"2016-08-31","San Antonio, TX","175535"
"2016-09-30","San Antonio, TX","176197"
"2016-10-31","San Antonio, TX","176746"
"2016-11-30","San Antonio, TX","177699"
"2016-12-31","San Antonio, TX","178809"
"2017-01-31","San Antonio, TX","180580"
"2017-02-28","San Antonio, TX","182243"
"2017-03-31","San Antonio, TX","183303"
"2017-04-30","San Antonio, TX","183748"
"2017-05-31","San Antonio, TX","184066"
"2017-06-30","San Antonio, TX","184750"
"2017-07-31","San Antonio, TX","185690"
"2017-08-31","San Antonio, TX","186716"
"2017-09-30","San Antonio, TX","187697"
"2017-10-31","San Antonio, TX","188767"
"2017-11-30","San Antonio, TX","189804"
"2017-12-31","San Antonio, TX","190319"
"2018-01-31","San Antonio, TX","190377"
"2018-02-28","San Antonio, TX","190500"
"2018-03-31","San Antonio, TX","191458"
"2018-04-30","San Antonio, TX","192602"
"2018-05-31","San Antonio, TX","193807"
"2018-06-30","San Antonio, TX","194692"
"2018-07-31","San Antonio, TX","195591"
"2018-08-31","San Antonio, TX","196350"
"2018-09-30","San Antonio, TX","196675"
"2018-10-31","San Antonio, TX","197307"
"2018-11-30","San Antonio, TX","197709"
"2018-12-31","San Antonio, TX","199072"
"2019-01-31","San Antonio, TX","200033"
"2019-02-28","San Antonio, TX","201443"
"2019-03-31","San Antonio, TX","201947"
"2019-04-30","San Antonio, TX","202802"
"2019-05-31","San Antonio, TX","203396"
"2019-06-30","San Antonio, TX","204075"
"2019-07-31","San Antonio, TX","204584"
"2019-08-31","San Antonio, TX","205058"
"2019-09-30","San Antonio, TX","205967"
"2019-10-31","San Antonio, TX","206574"
"2019-11-30","San Antonio, TX","207270"
"2019-12-31","San Antonio, TX","207402"
"2020-01-31","San Antonio, TX","207907"
"2020-02-29","San Antonio, TX","208034"
"2020-03-31","San Antonio, TX","208910"
"2020-04-30","San Antonio, TX","209217"
"2020-05-31","San Antonio, TX","209688"
"2020-06-30","San Antonio, TX","210267"
"2020-07-31","San Antonio, TX","219345"
"2020-08-31","San Antonio, TX","220445"
"2020-09-30","San Antonio, TX","215130"
"2020-10-31","San Antonio, TX","215860"
"2020-11-30","San Antonio, TX","218589"
"2020-12-31","San Antonio, TX","221241"
"2021-01-31","San Antonio, TX","224043"
"2021-02-28","San Antonio, TX","226544"
"2021-03-31","San Antonio, TX","228975"
